,Unnamed: 0,타입,검색어,영상,제목,업로더,조회수,업로드,구독자,유저,내용,좋아요,시각,commentMonth,commentYear,views,likes
29199,36,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              zehran
            ","Can't wait for people to full go into this ""meta verse"" so I can go outside and enjoy some alone time.","
    1.9K
  ",10 months ago,1,0,4200000,1900
31848,83,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Hawaiiancocktail7
            ",I’m glad to see people also think that this metaverse thing is scary not only me,"
    1.9K
  ",9 months ago (edited),9,0,4600000,1900
26903,43,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Darkmatter
            ","I personally think that the collapse is more probable because we are more of a reactive society that waits till the last second to do something rather than being proactive. Political corruption and corporate won’t be going away and people are resistant to change, America is very guilty of that. The people who could have the power to make major decisions for the better aren’t really doing much and I feel as though we aren’t changing fast enough.","
    1.9K
  ",6 months ago,6,0,10000000,1900
24273,19,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Linix
            ","Zuck's sights aren't set on gaming. He wants EVERYTHING to exist in the metaverse: government, banking, every business, every private life. When you create the platform that controls everything, you control everything.","
    1.8K
  ",7 months ago,7,0,7500000,1800
36389,6,3,metaverse privacy issue,/watch?v=sWDwh5UxWMs,Sen. Durbin asks for name of Zuckerberg's hotel in privacy question,/c/CBSNews,721K views,4 years ago,4.61M subscribers,"
              CommanderOtto
            ","lol, all the people ""ill uninstall facebook!!"" ... and then pick up their phones and post on instagram (owned by facebook lol)","
    1.8K
  ",4 years ago,48,4,721000,1800
21915,70,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Marvin Ogega
            ",Instead of creating new spaces I personally feel we should fix what is clearly already broken,"
    1.7K
  ",10 months ago,1,0,5800000,1700
34751,13,3,metaverse privacy issue,/watch?v=FVo0RlUv29k,The Metaverse: This Changes Everything,/c/RussellBrand,526K views,5 months ago,0,"
              Hillbilly Tarzan
            ","The biggest truth I’ve ever heard is, “it’s easier to fool someone than to convince them they’ve been fooled”","
    1.7K
  ",5 months ago,5,0,526000,1700
32443,678,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Steve
            ","This is so sad, ordering fake wine, at a fake comedy club.","
    1.7K
  ",10 months ago,1,0,4600000,1700
26909,49,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              HammerTh
            ","""Why get hostile when you can get rich?"" is literally the founding principle of the EU.","
    1.6K
  ",10 months ago,1,0,10000000,1600
29211,48,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              IronTraf
            ","Me: can I actually fly in metaverse?
META: Yes, you can with a simple monthly subscription","
    1.6K
  ",10 months ago,1,0,4200000,1600
24314,60,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Nathan
            ","Zuck is so obsessed with claiming the metaverse as his own that everyone wants to beat him to it.
No one wants to follow one person's grand scheme for what the metaverse should be. Especially not
a slimey weasel like him.","
    1.6K
  ",7 months ago,7,0,7500000,1600
29289,126,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Mine - Your Smart Data Assistant
            ","We're thrilled to be your sponsor for this one, Arun! ","
    1.6K
  ",10 months ago,1,0,4200000,1600
24771,517,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              De LaMar
            ","We don't need a Metaverse, we don't need Meta. We need humanity and altruism. Not another place of exile, anonymity and showmanship.","
    1.6K
  ",7 months ago,7,0,7500000,1600
21943,98,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Shafer Hart
            ","When Amazon released a microphone that records everything you say on your phone I thought no one was stupid enough to put one in their homes and yet they did. I have no doubt they would gladly live in Facebook's ""metaverse"" too if the VR goggles weren't so inconvenient.","
    1.6K
  ",9 months ago,9,0,5800000,1600
26945,85,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Xavi Ondoño
            ","As someone who has worked with simulations before, this is the most critical question:

How many times did they rerun the thing and the result was “nothing interesting” before the run that gave them the “the world is ending” result?

EDIT: More analysis on the study below!","
    1.5K
  ",10 months ago (edited),1,0,10000000,1500
31842,77,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Battletroll1LikesMinecraft
            ",This suddenly makes me want to go outside despite me being a introvert.,"
    1.5K
  ",7 months ago,7,0,4600000,1500
21932,87,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              sebastian Brenninkmeijer C
            ","I was excited for the first 5 seconds when I heard about metaverse (am a gamer after all) but am pretty sure am not the only one to see how society got so badly messed up when social media entered our lifes... fast forward 2021 were going to let this guy make a world where people never have to leave their homes again... our own demise, built by us","
    1.4K
  ",9 months ago,9,0,5800000,1400
21847,2,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Lessons in 30s
            ","1995: “Don’t sit to close to the TV, it’s bad for you.”_x000D_
2022: “Strap this TV to a face shield in front of your eyes for 12 hours a day.”","
    1.4K
  ",8 months ago,8,0,5800000,1400
31871,106,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Alfredo Fettuccine
            ",It’s relieving to see that the majority of people aren’t falling for this,"
    1.4K
  ",9 months ago,9,0,4600000,1400
32149,384,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Phantom KE
            ","Parents are complaining kids don't go out much, now they'll never come out.","
    1.4K
  ",10 months ago,1,0,4600000,1400
21965,120,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              LaToya Aitcheson
            ",Mark binged watched “Black Mirror” one day and said to himself “What’s the problem?”,"
    1.4K
  ",10 months ago (edited),1,0,5800000,1400
29205,42,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Sami GARNATI
            ","Honestly, I'd rather to be a normal being, living a normal life than an electronic avatar, living an electronic verse. AKA Meta verse.","
    1.3K
  ",10 months ago (edited),1,0,4200000,1300
29253,90,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Mendez
            ","The scariest part is: for most people this is the escape that they've been waiting for. No need to live in the real world, this is where they will inhabit this is where they will die.","
    1.3K
  ",9 months ago (edited),9,0,4200000,1300
26927,67,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Tony Jones
            ","I liked the ""apartment vs. castle"" statement. I visited the main ruins of a castle in Germany and, until the guide mentioned it, it never occurred to me just how COLD those joints got in the winter...","
    1.3K
  ",9 months ago,9,0,10000000,1300
24410,156,3,metaverse privacy issue,/watch?v=jUfCr3hz9FE,Microsoft Just KILLED Zuck's Metaverse,/c/JohnCooganPlus,7.5M views,8 months ago,0,"
              Antonio
            ","I actually love that theory. Some people can know the future and have so much power, but yet fail to win in the race. However, I wouldn’t under estimate the power of Facebook. Though it’s true they don’t control the software and gaming companies that would populate the devices of the future.","
    1.3K
  ",8 months ago,8,0,7500000,1300
31942,177,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              Lymari Bocanegra
            ","Many people resort to things when they feel lonely. Imagine it being so addicting because the moment you take off your AR glasses or VR headsets, you remember you felt isolated without them, so you put them back on. People will loose their sense of who they are for a fake virtual world.","
    1.2K
  ",8 months ago,8,0,4600000,1200
29241,78,3,metaverse privacy issue,/watch?v=RgJwPco3wew,The Metaverse could be a problem.,/c/Mrwhosetheboss,4.2M views,10 months ago,0,"
              Woodii
            ",Damn this sounds so damn sad and terrifying to a large degree. We the people need to fight against this. Remember we dont  have to use this just because its invented.,"
    1.2K
  ",10 months ago,1,0,4200000,1200
26951,91,3,metaverse privacy issue,/watch?v=kVOTPAxrrP4,MIT Has Predicted that Society Will Collapse in 2040 | Economics Explained,/c/EconomicsExplained,10M views,10 months ago,0,"
              Param M
            ","Hey, I don't know if you will ever read this but you were one of the most influential factors in me taking up economics as my degree at college. I would be studying BS Economics with major focus on mathematics, statistics and programming with minor focus on environmental engineering. Thanks to your amazing videos for making me fall in love the subject","
    1.2K
  ",10 months ago,1,0,10000000,1200
21852,7,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Sicao is dead
            ","Even though it seems that most people here are against the Metaverse, we all know that there are hundreds of millions of people worldwide who will thrive off this new platform. It all revolves around online, virtual clout, and if the Metaverse provides a platform for people to show off what they have in their online world, it will attract many. I truly believe that the world would be a better place without the likes of Facebook, Instagram and Twitter. I believe we're at a time of human existence where we need to REGRESS in some way. I'm an advocate for new technology, but in a world where we're as unhappy as ever, something needs to change. And I'm not saying let's regress to 19th century conditions, just times like the late 90s. A good level of human happiness, with many life changing and saving innovations still coming out.","
    1.2K
  ",8 months ago,8,0,5800000,1200
31981,216,3,metaverse privacy issue,/watch?v=rtLTZUaMSDQ,Trapped in the Metaverse: Here’s What 24 Hours in VR Feels Like | WSJ,/c/wsj,4.6M views,10 months ago,0,"
              210debashish
            ","Mark - ""You can do anything you want"" 
Yes it's called reality","
    1.2K
  ",10 months ago,1,0,4600000,1200
21959,114,3,metaverse privacy issue,/watch?v=bolyiGMcjBs,Why You Should Be Worried About Facebook's Metaverse | System Error,/c/VICENews,5.8M views,10 months ago,0,"
              Stiink Bug
            ","Mark is the perfect embodiment of narcissism. He has power over us so long as we lean into passivism, choosing short term comfort over long term satisfaction","
    1.2K
  ",9 months ago,9,0,5800000,1200
